,Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Partner 1,Partner 2,Rental Count,Temp_Cat
2723,2018-03-24,11,9.0,56,2.0,0.0,0.0,Spring,False,1,196,133,329,Chilly
2724,2018-03-24,12,10.6,52,3.1,0.0,0.0,Spring,False,1,1,181,182,Chilly
2725,2018-03-24,13,12.4,50,2.5,0.0,0.0,Spring,False,1,732,124,856,Chilly
2726,2018-03-24,14,12.7,55,3.4,0.0,0.0,Spring,False,1,341,545,886,Chilly
2727,2018-03-24,15,12.4,58,4.1,0.0,0.0,Spring,False,1,200,731,931,Chilly
2728,2018-03-24,16,12.3,61,3.4,0.0,0.0,Spring,False,1,484,849,1333,Chilly
2729,2018-03-24,17,,66,4.2,0.0,0.0,Spring,False,1,113,158,271,
2730,2018-03-24,18,9.0,76,3.0,0.0,0.0,Spring,False,1,346,298,644,Chilly
2731,2018-03-24,19,7.7,80,2.8,0.0,0.0,Spring,False,1,378,85,463,Chilly
2732,2018-03-24,20,7.1,83,3.3,0.0,0.0,Spring,False,1,249,142,391,Chilly
2733,2018-03-24,21,6.7,84,2.8,0.0,0.0,Spring,False,1,266,107,373,Chilly
2734,2018-03-24,22,6.5,85,2.3,0.0,0.0,Spring,False,1,45,296,341,Chilly
2735,2018-03-24,23,6.4,85,2.3,0.0,0.0,Spring,False,1,277,246,523,Chilly
2736,2018-03-25,0,6.4,84,1.4,0.0,0.0,Spring,False,1,22,85,107,Chilly
2737,2018-03-25,1,6.4,82,1.2,0.0,0.0,Spring,False,1,110,120,230,Chilly
2738,2018-03-25,2,6.0,82,1.3,0.0,0.0,Spring,False,1,136,145,281,Chilly
2739,2018-03-25,3,5.5,83,0.9,0.0,0.0,Spring,False,1,61,65,126,Chilly
2740,2018-03-25,4,5.3,82,1.0,0.0,0.0,Spring,False,1,67,9,76,Chilly
2741,2018-03-25,5,5.0,83,0.7,0.0,0.0,Spring,False,1,3,6,9,Chilly
2742,2018-03-25,6,4.6,84,0.7,0.0,0.0,Spring,False,1,28,40,68,Chilly
2743,2018-03-25,7,4.7,82,1.3,0.0,0.0,Spring,False,1,0,5,5,Chilly
2744,2018-03-25,8,5.0,79,1.1,0.0,0.0,Spring,False,1,181,92,273,Chilly
2745,2018-03-25,9,6.3,73,1.3,0.0,0.0,Spring,False,1,194,60,254,Chilly
2746,2018-03-25,10,8.4,65,1.8,0.0,0.0,Spring,False,1,140,57,197,Chilly
2747,2018-03-25,11,10.7,56,2.0,0.0,0.0,Spring,False,1,177,162,339,Chilly
2748,2018-03-25,12,12.7,45,1.3,0.0,0.0,Spring,False,1,367,156,523,Chilly
2749,2018-03-25,13,14.6,38,1.9,0.0,0.0,Spring,False,1,463,610,1073,Chilly
2750,2018-03-25,14,16.1,37,2.4,0.0,0.0,Spring,False,1,620,208,828,Nice
2751,2018-03-25,15,16.7,38,3.1,0.0,0.0,Spring,False,1,180,599,779,Nice
2752,2018-03-25,16,16.5,39,3.1,0.0,0.0,Spring,False,1,711,856,1567,Nice
2753,2018-03-25,17,15.8,40,2.3,0.0,0.0,Spring,False,1,654,339,993,Nice
2754,2018-03-25,18,14.4,44,2.7,0.0,0.0,Spring,False,1,623,379,1002,Chilly
2755,2018-03-25,19,12.6,59,2.5,0.0,0.0,Spring,False,1,84,486,570,Chilly
2756,2018-03-25,20,10.7,70,2.8,0.0,0.0,Spring,False,1,395,65,460,Chilly
2757,2018-03-25,21,9.8,74,2.2,0.0,0.0,Spring,False,1,347,194,541,Chilly
2758,2018-03-25,22,8.8,79,2.0,0.0,0.0,Spring,False,1,283,215,498,Chilly
2759,2018-03-25,23,8.0,82,1.3,0.0,0.0,Spring,False,1,95,179,274,Chilly
2760,2018-03-26,0,7.1,84,2.3,0.0,0.0,Spring,False,1,191,109,300,Chilly
2761,2018-03-26,1,6.3,87,1.8,0.0,0.0,Spring,False,1,68,151,219,Chilly
2762,2018-03-26,2,5.4,95,1.5,0.0,0.0,Spring,False,1,4,83,87,Chilly
2763,2018-03-26,3,5.5,96,1.6,0.0,0.0,Spring,False,1,45,46,91,Chilly
2764,2018-03-26,4,5.5,96,2.0,0.0,0.0,Spring,False,1,40,42,82,Chilly
2765,2018-03-26,5,5.4,97,1.5,0.0,0.0,Spring,False,1,20,63,83,Chilly
2766,2018-03-26,6,5.7,97,0.5,0.0,0.0,Spring,False,1,55,132,187,Chilly
2767,2018-03-26,7,6.0,96,0.6,0.0,0.0,Spring,False,1,32,524,556,Chilly
2768,2018-03-26,8,6.4,90,1.4,0.0,0.0,Spring,False,1,926,765,1691,Chilly
2769,2018-03-26,9,7.6,82,0.7,0.0,0.0,Spring,False,1,530,390,920,Chilly
2770,2018-03-26,10,10.0,70,1.0,0.0,0.0,Spring,False,1,116,134,250,Chilly
2771,2018-03-26,11,,60,2.4,0.0,0.0,Spring,False,1,145,57,202,
2772,2018-03-26,12,14.6,53,2.5,0.0,0.0,Spring,False,1,196,41,237,Chilly
2773,2018-03-26,13,16.0,47,2.5,0.0,0.0,Spring,False,1,53,261,314,Nice
2774,2018-03-26,14,17.4,39,2.9,0.0,0.0,Spring,False,1,389,288,677,Nice
2775,2018-03-26,15,17.6,33,3.6,0.0,0.0,Spring,False,1,396,329,725,Nice
2776,2018-03-26,16,17.7,33,3.4,0.0,0.0,Spring,False,1,604,127,731,Nice
2777,2018-03-26,17,17.1,31,3.3,0.0,0.0,Spring,False,1,790,729,1519,Nice
2778,2018-03-26,18,16.0,33,2.9,0.0,0.0,Spring,False,1,1015,740,1755,Nice
2779,2018-03-26,19,14.3,37,3.1,0.0,0.0,Spring,False,1,97,185,282,Chilly
2780,2018-03-26,20,12.9,42,2.8,0.0,0.0,Spring,False,1,159,416,575,Chilly
2781,2018-03-26,21,11.6,54,1.5,0.0,0.0,Spring,False,1,308,605,913,Chilly
2782,2018-03-26,22,10.7,58,1.4,0.0,0.0,Spring,False,1,522,491,1013,Chilly
2783,2018-03-26,23,9.8,62,0.6,0.0,0.0,Spring,False,1,222,216,438,Chilly
2784,2018-03-27,0,9.0,68,1.1,0.0,0.0,Spring,False,1,30,317,347,Chilly
2785,2018-03-27,1,8.7,70,0.9,0.0,0.0,Spring,False,1,40,191,231,Chilly
2786,2018-03-27,2,8.3,70,0.8,0.0,0.0,Spring,False,1,2,147,149,Chilly
2787,2018-03-27,3,8.1,71,0.9,0.0,0.0,Spring,False,1,89,70,159,Chilly
2788,2018-03-27,4,7.8,70,0.3,0.0,0.0,Spring,False,1,29,26,55,Chilly
2789,2018-03-27,5,8.0,63,0.8,0.0,0.0,Spring,False,1,2,39,41,Chilly
2790,2018-03-27,6,8.1,66,0.6,0.0,0.0,Spring,False,1,60,148,208,Chilly
2791,2018-03-27,7,8.5,67,0.7,0.0,0.0,Spring,False,1,419,641,1060,Chilly
2792,2018-03-27,8,9.3,62,0.6,0.0,0.0,Spring,False,1,940,151,1091,Chilly
2793,2018-03-27,9,11.6,51,0.8,0.0,0.0,Spring,False,1,355,89,444,Chilly
2794,2018-03-27,10,13.9,40,0.8,0.0,0.0,Spring,False,1,388,226,614,Chilly
2795,2018-03-27,11,15.8,40,1.9,0.0,0.0,Spring,False,1,381,528,909,Nice
2796,2018-03-27,12,16.7,47,2.4,0.0,0.0,Spring,False,1,462,560,1022,Nice
2797,2018-03-27,13,18.6,46,2.1,0.0,0.0,Spring,False,1,156,491,647,Nice
2798,2018-03-27,14,19.4,45,2.0,0.0,0.0,Spring,False,1,481,594,1075,Nice
2799,2018-03-27,15,19.9,45,2.7,0.0,0.0,Spring,False,1,564,194,758,Nice
2800,2018-03-27,16,19.5,50,3.4,0.0,0.0,Spring,False,1,295,658,953,Nice
2801,2018-03-27,17,18.4,54,3.2,0.0,0.0,Spring,False,1,299,498,797,Nice
2802,2018-03-27,18,16.8,60,3.1,0.0,0.0,Spring,False,1,771,1179,1950,Nice
2803,2018-03-27,19,15.0,67,2.6,0.0,0.0,Spring,False,1,940,633,1573,Nice
2804,2018-03-27,20,13.9,72,2.4,0.0,0.0,Spring,False,1,218,555,773,Chilly
2805,2018-03-27,21,13.4,73,1.5,0.0,0.0,Spring,False,1,28,516,544,Chilly
2806,2018-03-27,22,12.9,75,1.3,0.0,0.0,Spring,False,1,350,142,492,Chilly
2807,2018-03-27,23,12.4,74,1.5,0.0,0.0,Spring,False,1,290,202,492,Chilly
2808,2018-03-28,0,12.0,76,0.8,0.0,0.0,Spring,False,1,319,198,517,Chilly
2809,2018-03-28,1,11.6,74,1.2,0.0,0.0,Spring,False,1,176,255,431,Chilly
2810,2018-03-28,2,11.5,75,1.9,0.0,0.0,Spring,False,1,182,0,182,Chilly
2811,2018-03-28,3,10.9,79,0.8,0.0,0.0,Spring,False,1,35,60,95,Chilly
2812,2018-03-28,4,10.6,77,0.9,0.0,0.0,Spring,False,1,49,77,126,Chilly
2813,2018-03-28,5,10.2,80,0.8,0.0,0.0,Spring,False,1,13,18,31,Chilly
2814,2018-03-28,6,9.6,84,0.7,0.0,0.0,Spring,False,1,17,204,221,Chilly
2815,2018-03-28,7,9.6,82,1.1,0.0,0.0,Spring,False,1,680,228,908,Chilly
2816,2018-03-28,8,10.3,77,0.7,0.0,0.0,Spring,False,1,1221,561,1782,Chilly
2817,2018-03-28,9,12.4,66,1.0,0.0,0.0,Spring,False,1,676,101,777,Chilly
2818,2018-03-28,10,14.7,62,2.9,0.0,0.0,Spring,False,1,3,191,194,Chilly
2819,2018-03-28,11,15.6,60,3.7,0.0,0.0,Spring,False,1,532,488,1020,Nice
2820,2018-03-28,12,16.5,57,3.8,0.0,0.0,Spring,False,1,22,465,487,Nice
2821,2018-03-28,13,17.5,54,3.1,0.0,0.0,Spring,False,1,658,643,1301,Nice
2822,2018-03-28,14,18.6,46,4.4,0.0,0.0,Spring,False,1,223,25,248,Nice
2823,2018-03-28,15,18.2,45,4.1,0.0,0.0,Spring,False,1,467,215,682,Nice
2824,2018-03-28,16,18.3,43,4.3,0.0,0.0,Spring,False,1,220,578,798,Nice
2825,2018-03-28,17,17.6,45,4.2,0.0,0.0,Spring,False,1,162,348,510,Nice
2826,2018-03-28,18,17.0,53,3.1,0.0,0.0,Spring,False,1,546,79,625,Nice
2827,2018-03-28,19,16.0,60,2.8,0.0,0.0,Spring,False,1,384,123,507,Nice
2828,2018-03-28,20,15.2,65,2.2,0.0,0.0,Spring,False,1,752,987,1739,Nice
2829,2018-03-28,21,14.2,70,0.8,0.0,0.0,Spring,False,1,566,24,590,Chilly
2830,2018-03-28,22,13.6,73,2.0,0.0,0.0,Spring,False,1,57,351,408,Chilly
2831,2018-03-28,23,,74,1.2,0.0,0.0,Spring,False,1,575,526,1101,
2832,2018-03-29,0,13.4,77,1.5,0.0,0.0,Spring,False,1,59,264,323,Chilly
2833,2018-03-29,1,13.0,81,1.9,0.0,0.0,Spring,False,1,1,23,24,Chilly
2834,2018-03-29,2,12.9,83,1.6,0.0,0.0,Spring,False,1,242,85,327,Chilly
2835,2018-03-29,3,12.7,80,0.4,0.0,0.0,Spring,False,1,72,106,178,Chilly
2836,2018-03-29,4,12.8,81,0.2,0.0,0.0,Spring,False,1,97,100,197,Chilly
2837,2018-03-29,5,12.7,83,0.8,0.0,0.0,Spring,False,1,13,86,99,Chilly
2838,2018-03-29,6,12.6,83,0.5,0.0,0.0,Spring,False,1,195,191,386,Chilly
2839,2018-03-29,7,12.8,82,0.6,0.0,0.0,Spring,False,1,235,567,802,Chilly
2840,2018-03-29,8,13.3,80,1.2,0.0,0.0,Spring,False,1,269,81,350,Chilly
2841,2018-03-29,9,13.5,79,1.9,0.0,0.0,Spring,False,1,4,42,46,Chilly
2842,2018-03-29,10,15.0,69,1.5,0.0,0.0,Spring,False,1,178,191,369,Nice
2843,2018-03-29,11,16.1,63,1.2,0.0,0.0,Spring,False,1,143,407,550,Nice
2844,2018-03-29,12,18.2,55,2.3,0.0,0.0,Spring,False,1,77,386,463,Nice
2845,2018-03-29,13,19.5,48,1.9,0.0,0.0,Spring,False,1,681,355,1036,Nice
2846,2018-03-29,14,20.2,47,2.4,0.0,0.0,Spring,False,1,532,573,1105,Nice
2847,2018-03-29,15,20.8,42,3.1,0.0,0.0,Spring,False,1,438,692,1130,Nice
2848,2018-03-29,16,20.7,38,2.2,0.0,0.0,Spring,False,1,408,811,1219,Nice
2849,2018-03-29,17,20.3,48,2.8,0.0,0.0,Spring,False,1,1106,128,1234,Nice
2850,2018-03-29,18,19.1,47,2.4,0.0,0.0,Spring,False,1,935,219,1154,Nice
2851,2018-03-29,19,17.5,61,2.2,0.0,0.0,Spring,False,1,461,346,807,Nice
2852,2018-03-29,20,15.6,64,2.7,0.0,0.0,Spring,False,1,675,440,1115,Nice
2853,2018-03-29,21,14.4,66,1.7,0.0,0.0,Spring,False,1,587,684,1271,Chilly
2854,2018-03-29,22,13.3,71,2.1,0.0,0.0,Spring,False,1,614,905,1519,Chilly
2855,2018-03-29,23,12.7,75,1.6,0.0,0.0,Spring,False,1,581,429,1010,Chilly
2856,2018-03-30,0,11.8,78,0.6,0.0,0.0,Spring,False,1,458,371,829,Chilly
2857,2018-03-30,1,11.4,77,0.7,0.0,0.0,Spring,False,1,273,196,469,Chilly
2858,2018-03-30,2,10.8,72,0.4,0.0,0.0,Spring,False,1,179,182,361,Chilly
2859,2018-03-30,3,10.3,68,0.7,0.0,0.0,Spring,False,1,71,20,91,Chilly
2860,2018-03-30,4,9.9,67,1.1,0.0,0.0,Spring,False,1,49,78,127,Chilly
2861,2018-03-30,5,10.4,62,1.8,0.0,0.0,Spring,False,1,93,66,159,Chilly
2862,2018-03-30,6,10.3,70,1.2,0.0,0.0,Spring,False,1,81,129,210,Chilly
2863,2018-03-30,7,10.5,70,1.1,0.0,0.0,Spring,False,1,250,686,936,Chilly
2864,2018-03-30,8,11.5,60,1.6,0.0,0.0,Spring,False,1,1318,390,1708,Chilly
2865,2018-03-30,9,13.7,46,1.3,0.0,0.0,Spring,False,1,479,479,958,Chilly
2866,2018-03-30,10,16.0,29,1.4,0.0,0.0,Spring,False,1,498,274,772,Nice
2867,2018-03-30,11,17.8,26,2.6,0.0,0.0,Spring,False,1,19,642,661,Nice
2868,2018-03-30,12,19.1,26,1.6,0.0,0.0,Spring,False,1,514,664,1178,Nice
2869,2018-03-30,13,20.3,27,1.4,0.0,0.0,Spring,False,1,137,230,367,Nice
2870,2018-03-30,14,21.0,28,2.8,0.0,0.0,Spring,False,1,502,467,969,Nice
2871,2018-03-30,15,21.8,28,2.3,0.0,0.0,Spring,False,1,282,4,286,Nice
2872,2018-03-30,16,20.7,36,3.6,0.0,0.0,Spring,False,1,596,1094,1690,Nice
2873,2018-03-30,17,19.4,45,2.9,0.0,0.0,Spring,False,1,1127,362,1489,Nice
2874,2018-03-30,18,17.4,57,3.1,0.0,0.0,Spring,False,1,57,1240,1297,Nice
2875,2018-03-30,19,15.2,60,3.2,0.0,0.0,Spring,False,1,1062,632,1694,Nice
2876,2018-03-30,20,14.3,63,2.6,0.0,0.0,Spring,False,1,198,398,596,Chilly
2877,2018-03-30,21,13.7,73,1.8,0.0,0.0,Spring,False,1,566,929,1495,Chilly
2878,2018-03-30,22,12.7,76,1.5,0.0,0.0,Spring,False,1,443,474,917,Chilly
2879,2018-03-30,23,12.1,77,1.4,0.0,0.0,Spring,False,1,555,210,765,Chilly
2880,2018-03-31,0,11.7,77,1.3,0.0,0.0,Spring,False,1,417,264,681,Chilly
2881,2018-03-31,1,11.5,77,2.0,0.0,0.0,Spring,False,1,214,317,531,Chilly
2882,2018-03-31,2,11.0,73,1.5,0.0,0.0,Spring,False,1,195,197,392,Chilly
2883,2018-03-31,3,10.7,74,1.7,0.0,0.0,Spring,False,1,245,128,373,Chilly
2884,2018-03-31,4,10.4,73,1.7,0.0,0.0,Spring,False,1,2,4,6,Chilly
2885,2018-03-31,5,9.8,73,0.8,0.0,0.0,Spring,False,1,107,63,170,Chilly
2886,2018-03-31,6,9.4,75,0.9,0.0,0.0,Spring,False,1,76,19,95,Chilly
2887,2018-03-31,7,9.5,72,0.2,0.0,0.0,Spring,False,1,98,73,171,Chilly
2888,2018-03-31,8,10.4,65,0.8,0.0,0.0,Spring,False,1,377,266,643,Chilly
2889,2018-03-31,9,12.6,57,0.9,0.0,0.0,Spring,False,1,255,243,498,Chilly
2890,2018-03-31,10,14.7,53,0.9,0.0,0.0,Spring,False,1,337,410,747,Chilly
2891,2018-03-31,11,16.7,45,1.9,0.0,0.0,Spring,False,1,813,189,1002,Nice
2892,2018-03-31,12,,38,4.2,0.0,0.0,Spring,False,1,764,513,1277,
2893,2018-03-31,13,19.3,37,3.0,0.0,0.0,Spring,False,1,499,584,1083,Nice
2894,2018-03-31,14,20.1,30,3.0,0.0,0.0,Spring,False,1,525,362,887,Nice
2895,2018-03-31,15,18.9,28,3.7,0.0,0.0,Spring,False,1,1078,222,1300,Nice
2896,2018-03-31,16,18.0,32,3.0,0.0,0.0,Spring,False,1,1103,510,1613,Nice
2897,2018-03-31,17,17.3,36,3.4,0.0,0.0,Spring,False,1,22,452,474,Nice
2898,2018-03-31,18,16.6,33,2.6,0.0,0.0,Spring,False,1,226,370,596,Nice
2899,2018-03-31,19,15.3,41,2.0,0.0,0.0,Spring,False,1,693,790,1483,Nice
2900,2018-03-31,20,14.0,45,1.6,0.0,0.0,Spring,False,1,184,11,195,Chilly
2901,2018-03-31,21,13.3,48,1.6,0.0,0.0,Spring,False,1,445,40,485,Chilly
2902,2018-03-31,22,12.8,52,1.5,0.0,0.0,Spring,False,1,773,666,1439,Chilly
2903,2018-03-31,23,12.4,63,1.3,0.0,0.0,Spring,False,1,207,593,800,Chilly
2904,2018-04-01,0,12.1,70,0.8,0.0,0.0,Spring,False,1,478,320,798,Chilly
2905,2018-04-01,1,11.7,74,0.5,0.0,0.0,Spring,False,1,398,185,583,Chilly
2906,2018-04-01,2,,72,0.6,0.0,0.0,Spring,False,1,1,91,92,
2907,2018-04-01,3,11.9,71,0.7,0.0,0.0,Spring,False,1,45,133,178,Chilly
2908,2018-04-01,4,12.1,69,0.3,0.0,0.0,Spring,False,1,5,75,80,Chilly
2909,2018-04-01,5,12.3,65,0.5,0.0,0.0,Spring,False,1,26,84,110,Chilly
2910,2018-04-01,6,12.4,61,0.4,0.0,0.0,Spring,False,1,57,34,91,Chilly
2911,2018-04-01,7,12.5,62,0.4,0.0,0.0,Spring,False,1,59,19,78,Chilly
2912,2018-04-01,8,12.9,64,1.5,0.0,0.0,Spring,False,1,21,103,124,Chilly
2913,2018-04-01,9,13.5,66,1.8,0.0,0.0,Spring,False,1,465,468,933,Chilly
2914,2018-04-01,10,14.7,61,2.0,0.0,0.0,Spring,False,1,379,437,816,Chilly
2915,2018-04-01,11,16.7,55,2.1,0.0,0.0,Spring,False,1,493,411,904,Nice
2916,2018-04-01,12,18.0,53,3.1,0.0,0.0,Spring,False,1,802,621,1423,Nice
2917,2018-04-01,13,17.9,60,2.2,0.0,0.0,Spring,False,1,682,385,1067,Nice
2918,2018-04-01,14,17.5,67,2.1,0.0,0.0,Spring,False,1,974,684,1658,Nice
2919,2018-04-01,15,18.2,63,2.2,0.0,0.0,Spring,False,1,376,1269,1645,Nice
2920,2018-04-01,16,18.2,69,3.2,0.0,0.0,Spring,False,1,643,695,1338,Nice
2921,2018-04-01,17,18.0,72,1.8,0.0,0.0,Spring,False,1,919,545,1464,Nice
2922,2018-04-01,18,17.7,75,2.1,0.0,0.0,Spring,False,1,189,512,701,Nice
2923,2018-04-01,19,17.4,79,2.3,0.0,0.0,Spring,False,1,972,456,1428,Nice
2924,2018-04-01,20,17.1,80,1.5,0.0,0.0,Spring,False,1,310,584,894,Nice
2925,2018-04-01,21,16.9,81,1.9,0.0,0.0,Spring,False,1,186,652,838,Nice
2926,2018-04-01,22,16.7,83,2.4,0.0,0.0,Spring,False,1,375,352,727,Nice
2927,2018-04-01,23,16.3,82,1.3,0.0,0.0,Spring,False,1,319,552,871,Nice
2928,2018-04-02,0,16.1,80,1.9,0.0,0.0,Spring,False,1,407,355,762,Nice
2929,2018-04-02,1,16.0,79,1.0,0.0,0.0,Spring,False,1,61,7,68,Nice
2930,2018-04-02,2,15.7,81,1.4,0.0,0.0,Spring,False,1,84,61,145,Nice
2931,2018-04-02,3,15.6,81,1.2,0.0,0.0,Spring,False,1,71,97,168,Nice
2932,2018-04-02,4,15.7,79,1.2,0.0,0.0,Spring,False,1,55,67,122,Nice
2933,2018-04-02,5,15.3,82,1.4,0.0,0.0,Spring,False,1,82,57,139,Nice
2934,2018-04-02,6,14.9,81,0.4,0.0,0.0,Spring,False,1,321,99,420,Chilly
2935,2018-04-02,7,15.1,80,1.0,0.0,0.0,Spring,False,1,135,332,467,Nice
2936,2018-04-02,8,15.7,75,1.1,0.0,0.0,Spring,False,1,393,607,1000,Nice
2937,2018-04-02,9,16.6,70,1.5,0.0,0.0,Spring,False,1,367,693,1060,Nice
2938,2018-04-02,10,,66,1.3,0.0,0.0,Spring,False,1,415,189,604,
2939,2018-04-02,11,18.5,61,1.6,0.0,0.0,Spring,False,1,479,421,900,Nice
2940,2018-04-02,12,20.8,50,2.0,0.0,0.0,Spring,False,1,800,140,940,Nice
2941,2018-04-02,13,21.9,48,2.5,0.0,0.0,Spring,False,1,372,56,428,Nice
2942,2018-04-02,14,23.0,42,3.4,0.0,0.0,Spring,False,1,323,676,999,Nice
2943,2018-04-02,15,23.7,43,2.8,0.0,0.0,Spring,False,1,922,714,1636,Nice
2944,2018-04-02,16,23.0,47,4.1,0.0,0.0,Spring,False,1,58,1147,1205,Nice
2945,2018-04-02,17,22.0,49,3.7,0.0,0.0,Spring,False,1,681,650,1331,Nice
2946,2018-04-02,18,20.7,54,4.1,0.0,0.0,Spring,False,1,897,1114,2011,Nice
2947,2018-04-02,19,19.1,60,3.4,0.0,0.0,Spring,False,1,184,402,586,Nice
2948,2018-04-02,20,18.2,65,1.8,0.0,0.0,Spring,False,1,1099,714,1813,Nice
2949,2018-04-02,21,17.9,64,2.1,0.0,0.0,Spring,False,1,1163,1037,2200,Nice
2950,2018-04-02,22,17.4,66,2.3,0.0,0.0,Spring,False,1,1064,485,1549,Nice
2951,2018-04-02,23,16.8,70,0.9,0.0,0.0,Spring,False,1,616,628,1244,Nice
2952,2018-04-03,0,16.8,69,0.8,0.0,0.0,Spring,False,1,464,217,681,Nice
2953,2018-04-03,1,17.1,72,1.7,0.0,0.0,Spring,False,1,55,83,138,Nice
2954,2018-04-03,2,17.0,73,1.6,0.0,0.0,Spring,False,1,249,164,413,Nice
2955,2018-04-03,3,17.0,74,1.7,0.0,0.0,Spring,False,1,103,116,219,Nice
2956,2018-04-03,4,16.9,74,1.2,0.0,0.0,Spring,False,1,36,64,100,Nice
2957,2018-04-03,5,16.9,73,1.6,0.0,0.0,Spring,False,1,48,143,191,Nice
2958,2018-04-03,6,16.8,74,1.2,0.0,0.0,Spring,False,1,265,320,585,Nice
2959,2018-04-03,7,16.8,73,1.0,0.0,0.0,Spring,False,1,116,230,346,Nice
2960,2018-04-03,8,17.3,71,0.5,0.0,0.0,Spring,False,1,1331,2,1333,Nice
2961,2018-04-03,9,18.3,67,2.4,0.0,0.0,Spring,False,1,457,263,720,Nice
2962,2018-04-03,10,18.9,66,2.0,0.0,0.0,Spring,False,1,15,338,353,Nice
2963,2018-04-03,11,19.0,67,1.9,0.0,0.0,Spring,False,1,465,660,1125,Nice
2964,2018-04-03,12,19.6,63,2.9,0.0,0.0,Spring,False,1,400,49,449,Nice
2965,2018-04-03,13,20.1,61,2.6,0.0,0.0,Spring,False,1,773,273,1046,Nice
2966,2018-04-03,14,21.0,53,3.2,0.0,0.0,Spring,False,1,608,591,1199,Nice
2967,2018-04-03,15,19.9,58,2.5,0.0,0.0,Spring,False,1,222,362,584,Nice
2968,2018-04-03,16,19.7,58,3.7,0.0,0.0,Spring,False,1,240,704,944,Nice
2969,2018-04-03,17,19.7,57,2.6,0.0,0.0,Spring,False,1,783,1137,1920,Nice
2970,2018-04-03,18,18.9,68,3.3,0.0,0.0,Spring,False,1,2051,1518,3569,Nice
2971,2018-04-03,19,18.0,74,3.1,0.0,0.0,Spring,False,1,594,961,1555,Nice
2972,2018-04-03,20,17.3,80,2.4,0.0,0.0,Spring,False,1,372,446,818,Nice
2973,2018-04-03,21,17.0,83,3.2,0.0,0.0,Spring,False,1,935,88,1023,Nice
2974,2018-04-03,22,16.0,85,2.0,0.0,0.0,Spring,False,1,962,83,1045,Nice
2975,2018-04-03,23,15.0,94,1.6,0.0,0.0,Spring,False,1,244,70,314,Nice
2976,2018-04-04,0,15.0,96,2.1,0.1,0.0,Spring,False,1,124,112,236,Nice
2977,2018-04-04,1,14.8,96,1.7,0.0,0.0,Spring,False,1,14,37,51,Chilly
2978,2018-04-04,2,14.5,97,2.2,3.5,0.0,Spring,False,1,8,11,19,Chilly
2979,2018-04-04,3,14.3,97,1.2,7.0,0.0,Spring,False,1,11,3,14,Chilly
2980,2018-04-04,4,14.1,97,1.7,3.0,0.0,Spring,False,1,10,12,22,Chilly
2981,2018-04-04,5,11.9,97,3.4,3.0,0.0,Spring,False,1,3,7,10,Chilly
2982,2018-04-04,6,11.7,95,0.7,2.0,0.0,Spring,False,1,110,134,244,Chilly
2983,2018-04-04,7,10.3,90,1.2,0.0,0.0,Spring,False,1,293,201,494,Chilly
2984,2018-04-04,8,10.3,86,2.5,0.0,0.0,Spring,False,1,582,1176,1758,Chilly
2985,2018-04-04,9,10.4,81,1.4,0.0,0.0,Spring,False,1,29,333,362,Chilly
2986,2018-04-04,10,10.7,81,1.4,0.0,0.0,Spring,False,1,208,81,289,Chilly
2987,2018-04-04,11,12.8,65,2.0,0.0,0.0,Spring,False,1,597,113,710,Chilly
2988,2018-04-04,12,15.3,54,2.1,0.0,0.0,Spring,False,1,626,693,1319,Nice
2989,2018-04-04,13,16.7,47,1.4,0.0,0.0,Spring,False,1,64,739,803,Nice
2990,2018-04-04,14,17.9,42,1.3,0.0,0.0,Spring,False,1,579,630,1209,Nice
2991,2018-04-04,15,17.9,44,2.2,0.0,0.0,Spring,False,1,555,378,933,Nice
2992,2018-04-04,16,17.9,42,1.1,0.0,0.0,Spring,False,1,1203,567,1770,Nice
2993,2018-04-04,17,17.2,46,2.2,0.0,0.0,Spring,False,1,1649,1118,2767,Nice
2994,2018-04-04,18,16.0,47,2.1,0.0,0.0,Spring,False,1,2234,1281,3515,Nice
2995,2018-04-04,19,14.3,53,2.1,0.0,0.0,Spring,False,1,272,233,505,Chilly
2996,2018-04-04,20,12.8,56,2.0,0.0,0.0,Spring,False,1,782,756,1538,Chilly
2997,2018-04-04,21,11.8,57,1.9,0.0,0.0,Spring,False,1,611,327,938,Chilly
2998,2018-04-04,22,10.9,58,1.5,0.0,0.0,Spring,False,1,361,68,429,Chilly
2999,2018-04-04,23,,58,2.4,0.0,0.0,Spring,False,1,603,414,1017,
3000,2018-04-05,0,9.5,61,1.7,0.0,0.0,Spring,False,1,233,169,402,Chilly
3001,2018-04-05,1,,62,1.9,0.0,0.0,Spring,False,1,282,43,325,
3002,2018-04-05,2,9.0,63,2.1,0.0,0.0,Spring,False,1,121,84,205,Chilly
3003,2018-04-05,3,8.9,64,2.2,0.0,0.0,Spring,False,1,23,2,25,Chilly
3004,2018-04-05,4,8.8,65,2.5,0.0,0.0,Spring,False,1,4,26,30,Chilly
3005,2018-04-05,5,8.3,81,2.0,0.1,0.0,Spring,False,1,5,16,21,Chilly
3006,2018-04-05,6,7.5,94,2.4,0.4,0.0,Spring,False,1,12,20,32,Chilly
3007,2018-04-05,7,7.1,94,2.2,1.5,0.0,Spring,False,1,1,11,12,Chilly
