state,law,veto,congress,justices,pki,pk
ID,1,0,1,1,0.75,0.6578947368421053
ME,1,0,1,1,0.75,0.8484848484848485
WI,1,1,1,0,0.75,0.7091346153846154
IL,1,1,1,1,1.0,0.6966911764705882
MO,1,0,1,1,0.75,0.7005208333333334
TX,1,0,0,0,0.25,0.6930051813471503
OR,1,0,1,1,0.75,0.6610169491525424
VA,1,1,1,1,1.0,0.7158119658119658
ME,1,1,1,1,1.0,0.8484848484848485
FL,1,1,1,1,1.0,0.680628272251309
SD,0,0,1,1,0.5,0.7
VA,0,0,1,1,0.5,0.7158119658119658
MA,1,1,1,1,1.0,0.7105263157894737
MA,0,0,0,0,0.0,0.7105263157894737
UT,1,0,1,1,0.75,0.756578947368421
OR,1,1,1,1,1.0,0.6610169491525424
NV,0,0,1,0,0.25,0.7666666666666667
VA,1,1,1,1,1.0,0.7158119658119658
NC,1,0,1,1,0.75,0.6365384615384615
OH,1,0,1,1,0.75,0.6855828220858896
PA,1,0,0,1,0.5,0.6622222222222223
TX,1,0,1,1,0.75,0.6930051813471503
TX,1,1,1,1,1.0,0.6930051813471503
NC,1,1,0,1,0.75,0.6365384615384615
PA,1,1,1,1,1.0,0.6622222222222223
MI,1,0,1,0,0.5,0.7061068702290076
MO,0,1,1,1,0.75,0.7005208333333334
OH,1,1,1,1,1.0,0.6855828220858896
IN,1,0,1,1,0.75,0.6658415841584159
MI,1,1,1,1,1.0,0.7061068702290076
LA,0,0,0,0,0.0,0.6217948717948718
AR,1,1,1,1,1.0,0.6214285714285714
NJ,1,0,1,0,0.5,0.7
NY,1,1,1,1,1.0,0.7316810344827587
LA,1,1,0,1,0.75,0.6217948717948718
OK,1,0,1,1,0.75,0.6363636363636364
NY,1,0,0,1,0.5,0.7316810344827587
OK,1,1,1,1,1.0,0.6363636363636364
TN,1,0,1,1,0.75,0.6728723404255319
SC,1,0,0,0,0.25,0.7067307692307693
TN,0,0,1,1,0.5,0.6728723404255319
MN,1,0,1,1,0.75,0.7476190476190476
CA,1,0,0,0,0.25,0.7258566978193146
PA,1,0,0,0,0.25,0.6622222222222223
WI,1,1,1,1,1.0,0.7091346153846154
AZ,1,0,0,1,0.5,0.7268518518518519
OR,0,0,0,0,0.0,0.6610169491525424
IN,0,0,1,1,0.5,0.6658415841584159
GA,0,0,0,0,0.0,0.6039603960396039
AL,1,1,0,1,0.75,0.6111111111111112
CA,1,1,0,1,0.75,0.7258566978193146
ME,1,0,0,1,0.5,0.8484848484848485
OH,0,1,1,1,0.75,0.6855828220858896
PA,1,1,1,1,1.0,0.6622222222222223
CA,1,0,1,1,0.75,0.7258566978193146
KS,1,1,0,1,0.75,0.75
SD,1,1,1,1,1.0,0.7
TX,1,1,1,1,1.0,0.6930051813471503
CA,1,1,1,1,1.0,0.7258566978193146
NC,0,1,1,0,0.5,0.6365384615384615
CA,0,0,0,1,0.25,0.7258566978193146
IL,0,1,0,1,0.5,0.6966911764705882
PA,1,1,1,1,1.0,0.6622222222222223
NC,0,0,0,1,0.25,0.6365384615384615
MO,0,1,1,1,0.75,0.7005208333333334
CA,0,0,0,0,0.0,0.7258566978193146
MI,1,1,1,1,1.0,0.7061068702290076
NY,1,0,0,1,0.5,0.7316810344827587
MN,1,1,1,1,1.0,0.7476190476190476
KY,1,0,1,1,0.75,0.631578947368421
GA,0,0,0,0,0.0,0.6039603960396039
NJ,1,1,0,1,0.75,0.7
PA,1,0,1,1,0.75,0.6622222222222223
WI,1,0,1,1,0.75,0.7091346153846154
AZ,0,0,1,0,0.25,0.7268518518518519
CA,1,1,0,1,0.75,0.7258566978193146
WV,1,0,1,1,0.75,0.6484375
NC,1,0,1,1,0.75,0.6365384615384615
IL,1,0,1,1,0.75,0.6966911764705882
DC,1,0,1,1,0.75,0.625
WA,1,1,1,1,1.0,0.7172619047619048
NC,1,0,1,1,0.75,0.6365384615384615
AR,0,0,0,1,0.25,0.6214285714285714
TN,1,0,1,1,0.75,0.6728723404255319
CT,0,1,0,1,0.5,0.7205882352941176
NE,1,1,0,1,0.75,0.65625
CA,1,1,1,1,1.0,0.7258566978193146
OK,1,1,1,1,1.0,0.6363636363636364
OH,1,0,0,1,0.5,0.6855828220858896
NY,1,0,1,1,0.75,0.7316810344827587
SC,0,1,0,1,0.5,0.7067307692307693
CO,1,1,1,1,1.0,0.7090163934426229
TX,0,1,1,1,0.75,0.6930051813471503
NE,0,0,0,1,0.25,0.65625
CA,1,0,0,1,0.5,0.7258566978193146
VA,1,1,1,1,1.0,0.7158119658119658
NJ,1,0,0,1,0.5,0.7
ID,1,0,1,1,0.75,0.6578947368421053
PA,0,0,0,0,0.0,0.6622222222222223
OK,1,0,1,1,0.75,0.6363636363636364
NM,1,0,1,1,0.75,0.6944444444444444
MA,0,0,1,1,0.5,0.7105263157894737
NY,1,0,0,1,0.5,0.7316810344827587
IL,1,1,0,1,0.75,0.6966911764705882
NM,1,1,1,1,1.0,0.6944444444444444
FL,1,0,1,1,0.75,0.680628272251309
NY,1,1,1,1,1.0,0.7316810344827587
IN,1,0,0,1,0.5,0.6658415841584159
VA,1,1,1,1,1.0,0.7158119658119658
OH,1,0,1,1,0.75,0.6855828220858896
TX,0,1,1,1,0.75,0.6930051813471503
MI,1,1,1,1,1.0,0.7061068702290076
NC,1,0,0,1,0.5,0.6365384615384615
NY,1,0,1,1,0.75,0.7316810344827587
VA,1,0,1,1,0.75,0.7158119658119658
TN,1,0,1,1,0.75,0.6728723404255319
MN,1,1,1,1,1.0,0.7476190476190476
TX,1,0,1,1,0.75,0.6930051813471503
CA,0,0,0,0,0.0,0.7258566978193146
NC,1,0,0,1,0.5,0.6365384615384615
NY,1,1,1,1,1.0,0.7316810344827587
UT,1,0,1,1,0.75,0.756578947368421
MO,1,1,1,1,1.0,0.7005208333333334
IL,1,0,1,1,0.75,0.6966911764705882
WI,1,0,1,1,0.75,0.7091346153846154
CA,1,1,1,1,1.0,0.7258566978193146
LA,1,0,1,1,0.75,0.6217948717948718
IA,0,0,0,0,0.0,0.6938775510204082
ME,0,1,1,1,0.75,0.8484848484848485
PA,1,1,0,1,0.75,0.6622222222222223
NC,1,0,1,1,0.75,0.6365384615384615
FL,0,1,1,1,0.75,0.680628272251309
CA,1,1,1,1,1.0,0.7258566978193146
WI,0,0,0,0,0.0,0.7091346153846154
MI,1,0,1,1,0.75,0.7061068702290076
AL,1,1,0,1,0.75,0.6111111111111112
MN,1,0,1,1,0.75,0.7476190476190476
OH,1,1,1,1,1.0,0.6855828220858896
NC,0,1,1,1,0.75,0.6365384615384615
OK,1,0,1,1,0.75,0.6363636363636364
CO,1,0,0,1,0.5,0.7090163934426229
MO,0,0,0,0,0.0,0.7005208333333334
VA,0,0,1,0,0.25,0.7158119658119658
PA,1,0,1,1,0.75,0.6622222222222223
PA,0,0,1,1,0.5,0.6622222222222223
KY,1,0,1,1,0.75,0.631578947368421
IL,1,0,0,0,0.25,0.6966911764705882
NY,1,1,0,1,0.75,0.7316810344827587
NJ,1,0,1,1,0.75,0.7
NC,1,1,1,1,1.0,0.6365384615384615
NY,1,1,1,1,1.0,0.7316810344827587
MN,1,0,1,1,0.75,0.7476190476190476
PA,1,1,1,1,1.0,0.6622222222222223
RI,1,0,0,1,0.5,0.7282608695652174
SC,1,0,1,1,0.75,0.7067307692307693
MO,1,1,1,1,1.0,0.7005208333333334
MA,1,0,1,1,0.75,0.7105263157894737
IL,1,0,1,0,0.5,0.6966911764705882
MD,1,1,1,1,1.0,0.7225274725274725
FL,1,1,1,1,1.0,0.680628272251309
CA,1,0,1,1,0.75,0.7258566978193146
FL,1,1,1,1,1.0,0.680628272251309
NY,1,0,1,1,0.75,0.7316810344827587
IL,1,1,1,1,1.0,0.6966911764705882
CA,1,1,1,1,1.0,0.7258566978193146
WV,0,0,1,0,0.25,0.6484375
KS,1,1,1,1,1.0,0.75
WI,1,0,1,1,0.75,0.7091346153846154
WI,1,1,1,1,1.0,0.7091346153846154
OH,1,1,1,1,1.0,0.6855828220858896
MI,1,1,1,1,1.0,0.7061068702290076
IL,0,1,0,1,0.5,0.6966911764705882
UT,1,0,1,1,0.75,0.756578947368421
WA,0,0,1,1,0.5,0.7172619047619048
DC,1,1,1,1,1.0,0.625
NY,1,0,1,1,0.75,0.7316810344827587
PA,1,1,1,1,1.0,0.6622222222222223
MA,1,1,1,1,1.0,0.7105263157894737
WI,0,0,0,0,0.0,0.7091346153846154
FL,1,1,1,1,1.0,0.680628272251309
PA,1,1,0,0,0.5,0.6622222222222223
TN,1,1,1,1,1.0,0.6728723404255319
NJ,1,0,1,1,0.75,0.7
PA,1,0,1,1,0.75,0.6622222222222223
UT,1,0,1,0,0.5,0.756578947368421
NY,1,1,0,1,0.75,0.7316810344827587
WA,1,0,1,1,0.75,0.7172619047619048
IN,1,0,1,1,0.75,0.6658415841584159
IL,1,1,1,1,1.0,0.6966911764705882
CA,1,0,1,1,0.75,0.7258566978193146
VA,1,1,1,1,1.0,0.7158119658119658
UT,1,0,1,1,0.75,0.756578947368421
WA,1,1,1,1,1.0,0.7172619047619048
IN,1,1,0,1,0.75,0.6658415841584159
FL,1,1,1,1,1.0,0.680628272251309
MO,1,0,1,1,0.75,0.7005208333333334
FL,0,0,0,0,0.0,0.680628272251309
LA,1,0,1,1,0.75,0.6217948717948718
OH,1,0,1,1,0.75,0.6855828220858896
MA,1,0,1,1,0.75,0.7105263157894737
VA,1,0,1,1,0.75,0.7158119658119658
GA,1,1,0,1,0.75,0.6039603960396039
NM,1,1,1,1,1.0,0.6944444444444444
MI,1,0,1,1,0.75,0.7061068702290076
FL,0,0,0,1,0.25,0.680628272251309
IL,1,0,0,1,0.5,0.6966911764705882
CA,1,1,1,1,1.0,0.7258566978193146
SC,1,0,1,1,0.75,0.7067307692307693
GA,1,0,1,1,0.75,0.6039603960396039
OR,0,1,0,0,0.25,0.6610169491525424
CA,1,1,1,1,1.0,0.7258566978193146
GA,1,0,1,1,0.75,0.6039603960396039
WA,1,1,1,1,1.0,0.7172619047619048
IN,1,0,1,1,0.75,0.6658415841584159
FL,1,1,1,1,1.0,0.680628272251309
OH,0,0,0,0,0.0,0.6855828220858896
GA,1,0,1,1,0.75,0.6039603960396039
LA,0,0,1,0,0.25,0.6217948717948718
IN,0,0,0,0,0.0,0.6658415841584159
NC,1,0,1,1,0.75,0.6365384615384615
CA,0,1,1,1,0.75,0.7258566978193146
KY,1,1,1,1,1.0,0.631578947368421
NY,1,0,1,1,0.75,0.7316810344827587
NY,1,1,1,1,1.0,0.7316810344827587
FL,1,1,1,1,1.0,0.680628272251309
CA,1,0,1,1,0.75,0.7258566978193146
CO,1,1,1,0,0.75,0.7090163934426229
AL,0,0,0,1,0.25,0.6111111111111112
CO,0,0,1,1,0.5,0.7090163934426229
PA,1,0,0,1,0.5,0.6622222222222223
KS,1,1,1,1,1.0,0.75
AZ,1,1,1,1,1.0,0.7268518518518519
OR,1,1,1,1,1.0,0.6610169491525424
WI,1,1,1,1,1.0,0.7091346153846154
MI,0,0,1,1,0.5,0.7061068702290076
IN,1,1,0,1,0.75,0.6658415841584159
MN,1,0,1,1,0.75,0.7476190476190476
CA,1,1,1,1,1.0,0.7258566978193146
NY,1,1,1,1,1.0,0.7316810344827587
KY,1,1,1,1,1.0,0.631578947368421
OK,1,0,1,1,0.75,0.6363636363636364
NC,1,1,1,1,1.0,0.6365384615384615
IN,1,1,1,1,1.0,0.6658415841584159
NY,1,0,1,1,0.75,0.7316810344827587
TX,0,0,1,1,0.5,0.6930051813471503
ME,1,0,1,1,0.75,0.8484848484848485
IN,1,1,1,1,1.0,0.6658415841584159
WI,1,1,1,1,1.0,0.7091346153846154
NY,1,1,1,1,1.0,0.7316810344827587
PA,1,0,1,1,0.75,0.6622222222222223
ID,1,0,1,1,0.75,0.6578947368421053
TN,1,0,0,1,0.5,0.6728723404255319
NY,1,1,1,1,1.0,0.7316810344827587
FL,1,0,1,1,0.75,0.680628272251309
NC,1,1,1,1,1.0,0.6365384615384615
GA,0,0,0,1,0.25,0.6039603960396039
CA,1,0,1,1,0.75,0.7258566978193146
NY,1,0,1,1,0.75,0.7316810344827587
OH,1,0,1,1,0.75,0.6855828220858896
TX,1,1,1,1,1.0,0.6930051813471503
MD,1,1,1,1,1.0,0.7225274725274725
FL,0,0,1,1,0.5,0.680628272251309
WV,1,0,0,1,0.5,0.6484375
TN,1,0,0,0,0.25,0.6728723404255319
WI,1,1,1,1,1.0,0.7091346153846154
TN,1,1,0,1,0.75,0.6728723404255319
WV,1,1,1,1,1.0,0.6484375
VA,1,1,1,1,1.0,0.7158119658119658
IL,1,0,0,1,0.5,0.6966911764705882
CA,1,1,1,1,1.0,0.7258566978193146
OH,1,1,1,1,1.0,0.6855828220858896
IN,1,0,1,1,0.75,0.6658415841584159
OK,1,0,0,0,0.25,0.6363636363636364
IN,0,0,0,1,0.25,0.6658415841584159
RI,1,1,0,1,0.75,0.7282608695652174
GA,1,0,1,1,0.75,0.6039603960396039
LA,1,0,1,1,0.75,0.6217948717948718
MO,1,0,1,0,0.5,0.7005208333333334
MA,1,1,1,1,1.0,0.7105263157894737
CT,1,1,1,1,1.0,0.7205882352941176
CO,1,1,1,1,1.0,0.7090163934426229
CA,1,0,1,1,0.75,0.7258566978193146
FL,1,1,1,1,1.0,0.680628272251309
TX,1,0,1,1,0.75,0.6930051813471503
IA,1,0,1,1,0.75,0.6938775510204082
IL,1,1,1,1,1.0,0.6966911764705882
WI,1,1,0,0,0.5,0.7091346153846154
FL,0,1,1,1,0.75,0.680628272251309
UT,1,1,0,1,0.75,0.756578947368421
NC,0,1,1,1,0.75,0.6365384615384615
NC,0,0,0,1,0.25,0.6365384615384615
MO,1,1,1,1,1.0,0.7005208333333334
PA,1,1,0,1,0.75,0.6622222222222223
VA,1,1,0,1,0.75,0.7158119658119658
MI,1,1,1,1,1.0,0.7061068702290076
AL,1,0,1,1,0.75,0.6111111111111112
IA,1,1,1,1,1.0,0.6938775510204082
UT,1,1,1,1,1.0,0.756578947368421
PA,1,0,0,1,0.5,0.6622222222222223
NC,0,1,1,1,0.75,0.6365384615384615
WI,0,0,1,1,0.5,0.7091346153846154
UT,1,0,1,1,0.75,0.756578947368421
MI,1,1,1,1,1.0,0.7061068702290076
KY,1,0,1,1,0.75,0.631578947368421
NY,1,1,1,1,1.0,0.7316810344827587
VA,1,1,1,1,1.0,0.7158119658119658
IL,1,1,1,1,1.0,0.6966911764705882
MI,1,1,1,1,1.0,0.7061068702290076
MO,0,0,1,1,0.5,0.7005208333333334
CA,1,0,1,1,0.75,0.7258566978193146
IL,1,1,1,1,1.0,0.6966911764705882
WA,1,1,1,1,1.0,0.7172619047619048
CA,1,0,1,1,0.75,0.7258566978193146
OH,0,0,1,1,0.5,0.6855828220858896
IL,1,0,0,1,0.5,0.6966911764705882
AR,1,0,1,1,0.75,0.6214285714285714
NJ,1,1,1,1,1.0,0.7
SC,1,0,0,1,0.5,0.7067307692307693
TX,1,0,1,1,0.75,0.6930051813471503
FL,0,1,1,1,0.75,0.680628272251309
OH,1,0,1,1,0.75,0.6855828220858896
MO,1,1,1,1,1.0,0.7005208333333334
MD,1,0,1,1,0.75,0.7225274725274725
PA,1,0,1,1,0.75,0.6622222222222223
IA,1,0,1,1,0.75,0.6938775510204082
VA,1,1,1,1,1.0,0.7158119658119658
TN,1,0,1,1,0.75,0.6728723404255319
CA,1,0,1,1,0.75,0.7258566978193146
ME,1,1,1,1,1.0,0.8484848484848485
VT,0,0,0,1,0.25,0.8392857142857143
MN,1,0,1,1,0.75,0.7476190476190476
SC,0,0,0,0,0.0,0.7067307692307693
CA,0,0,1,1,0.5,0.7258566978193146
MI,1,1,1,1,1.0,0.7061068702290076
MN,1,1,0,1,0.75,0.7476190476190476
CO,1,1,1,1,1.0,0.7090163934426229
CA,1,1,0,1,0.75,0.7258566978193146
PA,1,1,1,1,1.0,0.6622222222222223
GA,1,1,1,1,1.0,0.6039603960396039
PA,0,0,1,1,0.5,0.6622222222222223
OH,1,0,1,1,0.75,0.6855828220858896
WA,1,1,1,1,1.0,0.7172619047619048
NY,1,0,1,1,0.75,0.7316810344827587
NC,1,0,0,0,0.25,0.6365384615384615
IL,0,0,0,1,0.25,0.6966911764705882
WI,1,1,0,1,0.75,0.7091346153846154
MI,1,0,1,1,0.75,0.7061068702290076
MA,1,1,1,1,1.0,0.7105263157894737
NY,0,0,0,1,0.25,0.7316810344827587
VA,0,0,1,0,0.25,0.7158119658119658
MI,1,1,1,1,1.0,0.7061068702290076
VA,1,0,0,1,0.5,0.7158119658119658
NC,1,1,0,1,0.75,0.6365384615384615
NE,0,1,0,1,0.5,0.65625
MD,1,1,1,1,1.0,0.7225274725274725
MO,1,0,0,1,0.5,0.7005208333333334
NY,1,0,1,1,0.75,0.7316810344827587
IL,1,0,0,1,0.5,0.6966911764705882
KY,0,1,0,1,0.5,0.631578947368421
KY,1,0,1,1,0.75,0.631578947368421
OR,0,0,1,1,0.5,0.6610169491525424
CA,1,0,1,1,0.75,0.7258566978193146
PA,1,0,0,1,0.5,0.6622222222222223
MI,0,0,1,1,0.5,0.7061068702290076
KY,0,0,1,0,0.25,0.631578947368421
MA,1,1,1,1,1.0,0.7105263157894737
VA,1,1,1,1,1.0,0.7158119658119658
SC,1,0,1,1,0.75,0.7067307692307693
GA,1,1,0,1,0.75,0.6039603960396039
WI,0,0,0,0,0.0,0.7091346153846154
TX,1,0,1,1,0.75,0.6930051813471503
GA,1,0,1,1,0.75,0.6039603960396039
NY,1,0,1,0,0.5,0.7316810344827587
CT,1,0,1,1,0.75,0.7205882352941176
MA,1,1,1,0,0.75,0.7105263157894737
NY,0,0,1,1,0.5,0.7316810344827587
FL,0,1,1,0,0.5,0.680628272251309
NY,1,0,1,1,0.75,0.7316810344827587
GA,0,0,0,0,0.0,0.6039603960396039
PA,1,0,1,1,0.75,0.6622222222222223
SC,1,0,1,0,0.5,0.7067307692307693
TN,1,1,1,1,1.0,0.6728723404255319
MN,1,1,1,1,1.0,0.7476190476190476
KY,0,0,1,0,0.25,0.631578947368421
NJ,1,0,0,1,0.5,0.7
GA,1,0,0,1,0.5,0.6039603960396039
SC,0,0,0,1,0.25,0.7067307692307693
MO,1,0,1,1,0.75,0.7005208333333334
CO,1,0,1,1,0.75,0.7090163934426229
KY,0,1,0,1,0.5,0.631578947368421
PA,1,1,1,1,1.0,0.6622222222222223
IL,1,0,0,1,0.5,0.6966911764705882
GA,0,0,0,1,0.25,0.6039603960396039
NY,1,0,1,1,0.75,0.7316810344827587
MI,1,0,0,1,0.5,0.7061068702290076
TX,0,0,0,0,0.0,0.6930051813471503
WA,1,1,1,1,1.0,0.7172619047619048
MD,1,1,1,1,1.0,0.7225274725274725
CO,1,0,1,1,0.75,0.7090163934426229
FL,0,1,1,0,0.5,0.680628272251309
OR,1,0,0,1,0.5,0.6610169491525424
GA,1,1,1,1,1.0,0.6039603960396039
MO,1,1,1,1,1.0,0.7005208333333334
LA,1,0,1,1,0.75,0.6217948717948718
MN,1,0,1,1,0.75,0.7476190476190476
CO,1,1,1,1,1.0,0.7090163934426229
OH,1,1,1,1,1.0,0.6855828220858896
MA,1,0,1,1,0.75,0.7105263157894737
MO,1,1,1,1,1.0,0.7005208333333334
MO,1,1,1,1,1.0,0.7005208333333334
MI,1,0,0,1,0.5,0.7061068702290076
IL,1,0,1,1,0.75,0.6966911764705882
MN,1,1,1,1,1.0,0.7476190476190476
CO,1,1,1,1,1.0,0.7090163934426229
CA,1,0,1,1,0.75,0.7258566978193146
CT,1,1,1,1,1.0,0.7205882352941176
KY,1,0,0,0,0.25,0.631578947368421
CA,1,1,1,1,1.0,0.7258566978193146
NC,0,0,0,0,0.0,0.6365384615384615
CO,0,0,0,1,0.25,0.7090163934426229
CA,1,1,1,1,1.0,0.7258566978193146
PA,0,0,0,0,0.0,0.6622222222222223
PA,0,0,1,1,0.5,0.6622222222222223
PA,1,0,1,1,0.75,0.6622222222222223
CO,1,0,1,1,0.75,0.7090163934426229
WA,1,0,0,1,0.5,0.7172619047619048
NJ,1,1,1,1,1.0,0.7
KS,1,0,1,1,0.75,0.75
NJ,1,0,0,1,0.5,0.7
CA,1,1,1,1,1.0,0.7258566978193146
NC,1,0,0,1,0.5,0.6365384615384615
AL,0,0,0,1,0.25,0.6111111111111112
MS,0,1,0,1,0.5,0.6370967741935484
MO,1,0,0,1,0.5,0.7005208333333334
TN,1,1,1,1,1.0,0.6728723404255319
TN,1,0,1,1,0.75,0.6728723404255319
NC,0,1,0,0,0.25,0.6365384615384615
MI,1,0,1,0,0.5,0.7061068702290076
IL,1,0,1,1,0.75,0.6966911764705882
VA,1,1,1,1,1.0,0.7158119658119658
MN,1,1,1,1,1.0,0.7476190476190476
MA,1,1,1,1,1.0,0.7105263157894737
NJ,1,0,0,1,0.5,0.7
TX,1,0,1,1,0.75,0.6930051813471503
NY,1,1,1,1,1.0,0.7316810344827587
WI,1,1,0,1,0.75,0.7091346153846154
MT,1,0,0,1,0.5,0.7361111111111112
PA,1,0,0,0,0.25,0.6622222222222223
MI,0,1,1,1,0.75,0.7061068702290076
VA,1,0,1,1,0.75,0.7158119658119658
NC,1,0,0,1,0.5,0.6365384615384615
OH,1,0,0,1,0.5,0.6855828220858896
VA,1,0,1,1,0.75,0.7158119658119658
OH,1,1,1,1,1.0,0.6855828220858896
OH,0,1,0,1,0.5,0.6855828220858896
MS,1,1,1,0,0.75,0.6370967741935484
IL,1,0,0,1,0.5,0.6966911764705882
CO,1,1,1,1,1.0,0.7090163934426229
MI,0,0,1,1,0.5,0.7061068702290076
NC,1,1,1,1,1.0,0.6365384615384615
TX,1,1,1,1,1.0,0.6930051813471503
IN,1,1,1,1,1.0,0.6658415841584159
OH,1,1,1,1,1.0,0.6855828220858896
AL,1,0,1,1,0.75,0.6111111111111112
VA,1,0,1,1,0.75,0.7158119658119658
NJ,1,0,1,1,0.75,0.7
NY,1,0,1,1,0.75,0.7316810344827587
NE,0,0,1,0,0.25,0.65625
NC,1,0,0,1,0.5,0.6365384615384615
GA,1,1,1,1,1.0,0.6039603960396039
VT,1,0,1,1,0.75,0.8392857142857143
IL,1,0,1,1,0.75,0.6966911764705882
NY,1,1,1,1,1.0,0.7316810344827587
WA,1,1,1,1,1.0,0.7172619047619048
PA,0,0,0,0,0.0,0.6622222222222223
NY,1,1,0,1,0.75,0.7316810344827587
FL,1,0,1,1,0.75,0.680628272251309
VA,1,0,1,1,0.75,0.7158119658119658
WI,1,1,0,1,0.75,0.7091346153846154
CT,1,0,1,0,0.5,0.7205882352941176
PA,0,0,0,1,0.25,0.6622222222222223
TX,1,1,1,1,1.0,0.6930051813471503
VA,1,1,1,1,1.0,0.7158119658119658
MI,1,0,1,1,0.75,0.7061068702290076
IN,0,0,0,0,0.0,0.6658415841584159
NJ,1,0,0,1,0.5,0.7
MN,1,0,0,1,0.5,0.7476190476190476
TX,0,0,1,1,0.5,0.6930051813471503
TN,1,0,0,1,0.5,0.6728723404255319
VA,0,0,0,0,0.0,0.7158119658119658
OH,1,0,1,1,0.75,0.6855828220858896
MI,1,0,0,1,0.5,0.7061068702290076
PA,1,1,1,1,1.0,0.6622222222222223
NC,1,0,1,1,0.75,0.6365384615384615
NY,0,1,0,0,0.25,0.7316810344827587
OH,1,0,0,1,0.5,0.6855828220858896
PA,0,0,1,0,0.25,0.6622222222222223
PA,1,0,1,1,0.75,0.6622222222222223
MO,1,1,0,1,0.75,0.7005208333333334
WV,1,1,1,1,1.0,0.6484375
IA,0,0,1,0,0.25,0.6938775510204082
AZ,0,1,0,0,0.25,0.7268518518518519
KY,1,1,1,1,1.0,0.631578947368421
CT,1,0,0,1,0.5,0.7205882352941176
DE,1,1,1,1,1.0,0.75
NY,1,1,1,1,1.0,0.7316810344827587
MO,1,1,1,1,1.0,0.7005208333333334
TX,0,1,0,0,0.25,0.6930051813471503
IL,1,1,1,1,1.0,0.6966911764705882
WY,1,0,1,1,0.75,0.75
CO,1,1,1,1,1.0,0.7090163934426229
NY,1,0,1,1,0.75,0.7316810344827587
NH,1,0,0,1,0.5,0.7045454545454546
WY,0,0,0,1,0.25,0.75
KY,1,0,1,0,0.5,0.631578947368421
VA,1,1,1,1,1.0,0.7158119658119658
IL,0,0,1,0,0.25,0.6966911764705882
NY,1,0,1,1,0.75,0.7316810344827587
PA,1,0,0,1,0.5,0.6622222222222223
NY,1,1,1,1,1.0,0.7316810344827587
KS,1,0,1,1,0.75,0.75
ID,1,1,1,1,1.0,0.6578947368421053
UT,1,1,0,1,0.75,0.756578947368421
TX,1,1,0,1,0.75,0.6930051813471503
VA,1,0,1,1,0.75,0.7158119658119658
OH,1,1,1,1,1.0,0.6855828220858896
PA,1,1,0,1,0.75,0.6622222222222223
MI,1,0,1,1,0.75,0.7061068702290076
PA,0,0,1,0,0.25,0.6622222222222223
CO,1,0,1,1,0.75,0.7090163934426229
CA,1,1,1,1,1.0,0.7258566978193146
VA,1,0,0,1,0.5,0.7158119658119658
PA,1,1,1,1,1.0,0.6622222222222223
IL,1,1,1,1,1.0,0.6966911764705882
AR,1,0,1,1,0.75,0.6214285714285714
IA,1,0,0,0,0.25,0.6938775510204082
CO,1,0,1,1,0.75,0.7090163934426229
SC,1,0,1,1,0.75,0.7067307692307693
VA,1,1,0,1,0.75,0.7158119658119658
MN,1,1,1,1,1.0,0.7476190476190476
NJ,1,1,1,1,1.0,0.7
WI,1,0,0,1,0.5,0.7091346153846154
FL,0,0,0,1,0.25,0.680628272251309
NY,1,0,0,1,0.5,0.7316810344827587
NJ,0,0,0,0,0.0,0.7
AL,0,0,0,1,0.25,0.6111111111111112
AR,1,0,1,1,0.75,0.6214285714285714
AZ,0,0,0,0,0.0,0.7268518518518519
FL,1,1,1,1,1.0,0.680628272251309
MT,1,1,1,1,1.0,0.7361111111111112
CA,1,1,0,1,0.75,0.7258566978193146
MO,0,0,1,1,0.5,0.7005208333333334
FL,1,0,1,1,0.75,0.680628272251309
OH,1,1,1,1,1.0,0.6855828220858896
MO,0,1,1,1,0.75,0.7005208333333334
SC,1,0,1,1,0.75,0.7067307692307693
OH,1,0,1,1,0.75,0.6855828220858896
AL,1,1,1,1,1.0,0.6111111111111112
NY,1,0,1,1,0.75,0.7316810344827587
OH,1,0,1,1,0.75,0.6855828220858896
NJ,1,0,1,1,0.75,0.7
PA,1,1,1,1,1.0,0.6622222222222223
MI,1,1,1,1,1.0,0.7061068702290076
SC,1,0,1,1,0.75,0.7067307692307693
MO,0,0,0,1,0.25,0.7005208333333334
PA,0,0,0,0,0.0,0.6622222222222223
ID,1,1,0,1,0.75,0.6578947368421053
WA,1,1,1,1,1.0,0.7172619047619048
MN,0,0,1,0,0.25,0.7476190476190476
WA,1,0,0,1,0.5,0.7172619047619048
CA,1,0,1,1,0.75,0.7258566978193146
AZ,1,1,1,1,1.0,0.7268518518518519
MO,1,1,1,0,0.75,0.7005208333333334
CA,1,1,1,1,1.0,0.7258566978193146
CA,1,1,0,1,0.75,0.7258566978193146
SC,1,0,1,1,0.75,0.7067307692307693
PA,0,0,0,1,0.25,0.6622222222222223
TX,1,0,0,1,0.5,0.6930051813471503
WI,1,1,1,1,1.0,0.7091346153846154
WA,1,0,1,1,0.75,0.7172619047619048
IN,1,1,1,0,0.75,0.6658415841584159
MI,0,1,0,0,0.25,0.7061068702290076
CA,0,1,0,1,0.5,0.7258566978193146
CA,1,0,1,1,0.75,0.7258566978193146
PA,1,0,0,1,0.5,0.6622222222222223
LA,0,1,1,1,0.75,0.6217948717948718
PA,1,1,1,1,1.0,0.6622222222222223
MN,1,1,1,1,1.0,0.7476190476190476
MO,0,1,1,1,0.75,0.7005208333333334
WA,1,0,1,1,0.75,0.7172619047619048
